season,episode,title,rating,votes,episode_year
6,4,Stewie Kills Lois,8.3,2966,2007
6,5,Lois Kills Stewie,8.4,2922,2007
6,6,Padre de Familia,6.9,2055,2007
6,7,Peter's Daughter,7.3,2034,2007
6,8,McStroke,7.6,2241,2008
6,9,Back to the Woods,7.4,2103,2008
6,10,"Play It Again, Brian",7.2,1999,2008
6,11,The Former Life of Brian,6.8,1975,2008
6,12,Long John Peter,7.5,2100,2008
7,1,Love Blactually,6.8,2188,2008
7,2,I Dream of Jesus,8,2991,2008
7,3,Road to Germany,8.1,2755,2008
7,4,Baby Not on Board,7.5,2149,2008
7,5,The Man with Two Brians,7.6,2108,2008
7,6,Tales of a Third Grade Nothing,7.1,2187,2008
7,7,Ocean's Three and a Half,7.6,2140,2009
7,8,Family Gay,7.4,2272,2009
7,9,The Juice Is Loose!,6.4,2063,2009
7,10,FOX-y Lady,6.8,1953,2009
7,11,Not All Dogs Go to Heaven,7.6,2408,2009
7,12,420,7.6,2251,2009
7,13,Stew-Roids,7.9,2288,2009
7,14,We Love You Conrad,7.3,1972,2009
7,15,Three Kings,8.1,2509,2009
7,16,Peter's Progress,7.1,1975,2009
8,1,Road to the Multiverse,9.1,5548,2009
8,2,Family Goy,7.1,2108,2009
8,3,Spies Reminiscent of Us,6.7,2006,2009
8,4,Brian's Got a Brand New Bag,7.1,1957,2009
8,5,Hannah Banana,7.1,1971,2009
8,6,Quagmire's Baby,7.2,1945,2009
8,7,Jerome Is the New Black,7.1,1969,2009
8,8,Dog Gone,7.5,1945,2009
8,9,Business Guy,7.3,2023,2009
8,10,Big Man on Hippocampus,7.5,1919,2010
8,11,Dial Meg for Murder,7.5,2049,2010
8,12,Extra Large Medium,6.7,1918,2010
8,13,"Go, Stewie, Go!",7.2,1944,2010
8,14,Peter-assment,6.8,1879,2010
8,15,Brian Griffin's House of Payne,7.1,1883,2010
8,16,April in Quahog,7.2,1864,2010
8,17,Brian & Stewie,7.9,3625,2010
8,18,Quagmire's Dad,7.5,2283,2010
8,19,The Splendid Source,7.3,1913,2010
8,20,"Something, Something, Something, Dark Side",7.7,7359,2009
8,21,Partial Terms of Endearment,7.3,1727,2010
9,1,And Then There Were Fewer,8.7,4466,2010
9,2,Excellence in Broadcasting,6.5,2153,2010
9,3,Welcome Back Carter,7,1815,2010
9,4,Halloween on Spooner Street,7.9,2250,2010
9,5,"Baby, You Knock Me Out",7.1,1943,2010
9,6,Brian Writes a Bestseller,7,2048,2010
9,7,Road to the North Pole,8.2,2998,2010
9,8,New Kidney in Town,7.5,1958,2011
9,9,And I'm Joyce Kinney,7.1,1779,2011
9,10,Friends of Peter G.,7.3,1873,2011
9,11,German Guy,6.8,1931,2011
9,12,The Hand That Rocks the Wheelchair,7.2,1850,2011
9,13,Trading Places,7.2,1831,2011
9,14,Tiegs for Two,7.1,1706,2011
9,15,Brothers & Sisters,6.8,1691,2011
9,16,The Big Bang Theory,8.1,2264,2011
9,17,Foreign Affairs,6.4,1715,2011
9,18,It's a Trap!,7.3,10574,2011
10,1,Lottery Fever,7.3,2328,2011
10,2,Seahorse Seashell Party,6.6,2605,2011
10,3,Screams of Silence: The Story of Brenda Q,6.3,2329,2011
10,4,Stewie Goes for a Drive,7,2005,2011
10,5,Back to the Pilot,8.8,3760,2011
10,6,Thanksgiving,6.8,1967,2011
10,7,Amish Guy,7,1827,2011
10,8,Cool Hand Peter,7.5,1887,2011
10,9,Grumpy Old Man,6.7,1685,2011
10,10,Meg and Quagmire,7.2,1897,2012
10,11,The Blind Side,7.7,1998,2012
10,12,Livin' on a Prayer,6.9,1736,2012
10,13,Tom Tucker: The Man and His Dream,6.7,1694,2012
10,14,Be Careful What You Fish For,6.9,1912,2012
10,15,Burning Down the Bayit,6.7,1641,2012
10,16,Killer Queen,7.4,1810,2012
10,17,Forget-Me-Not,8.1,2085,2012
10,18,"You Can't Do That on Television, Peter",7,1668,2012
10,19,Mr. & Mrs. Stewie,7.6,1860,2012
10,20,Leggo My Meg-O,7.6,1855,2012
10,21,Tea Peter,6.6,1692,2012
10,22,Family Guy Viewer Mail #2,7.7,1911,2012
10,23,Internal Affairs,7.3,1773,2012
11,1,Into Fat Air,7.3,2152,2012
11,2,Ratings Guy,7.1,1852,2012
11,3,The Old Man and the Big 'C',6.8,1701,2012
11,4,Yug Ylimaf,8.4,2668,2012
11,5,Joe's Revenge,7.1,1694,2012
11,6,Lois Comes Out of Her Shell,7.3,1815,2012
11,7,Friends Without Benefits,6.9,1654,2012
11,8,"Jesus, Mary and Joseph!",6.8,1819,2012
11,9,Space Cadet,7.2,1687,2013
11,10,Brian's Play,7.1,1678,2013
11,11,The Giggity Wife,6.9,1667,2013
11,12,Valentine's Day in Quahog,7.2,1657,2013
11,13,Chris Cross,6.7,1590,2013
11,14,Call Girl,6.8,1608,2013
11,15,Turban Cowboy,6.6,1739,2013
11,16,12 and a Half Angry Men,7.5,1777,2013
11,17,Bigfat,6.8,1597,2013
11,18,Total Recall,7.1,1530,2013
11,19,Save the Clam,6.6,1505,2013
11,20,Farmer Guy,7.2,1594,2013
11,21,Roads to Vegas,7.9,1936,2013
11,22,No Country Club for Old Men,6.6,1550,2013
12,1,Finders Keepers,6.9,2010,2013
12,2,Vestigial Peter,5.8,2128,2013
12,3,Quagmire's Quagmire,7.1,1919,2013
12,4,A Fistful of Meg,6.7,1870,2013
12,5,Boopa-dee Bappa-dee,6.5,1791,2013
12,6,Life of Brian,4.8,3705,2013
12,7,Into Harmony's Way,6.5,2279,2013
12,8,Christmas Guy,7.6,2296,2013
12,9,Peter Problems,6.6,1712,2014
12,10,Grimm Job,7,1792,2014
12,11,Brian's a Bad Father,6,1758,2014
12,12,Mom's the Word,6.3,1633,2014
12,13,3 Acts of God,6.5,1617,2014
12,14,Fresh Heir,5.3,1834,2014
12,15,Secondhand Spoke,6.8,1573,2014
12,16,"Herpe, the Love Sore",5.7,1784,2014
12,17,The Most Interesting Man in the World,6.9,1587,2014
12,18,Baby Got Black,6.7,1591,2014
12,19,Meg Stinks!,7.1,1544,2014
12,20,He's Bla-ack!,7.1,1573,2014
12,21,Chap Stewie,7,1553,2014
13,1,The Simpsons Guy,8.4,5706,2014
13,2,The Book of Joe,6.6,1644,2014
13,3,Baking Bad,6.9,1698,2014
13,4,Brian the Closer,6.7,1647,2014
13,5,Turkey Guys,6.8,1592,2014
13,6,"The 2,000-Year-Old Virgin",6,1832,2014
13,7,"Stewie, Chris & Brian's Excellent Adventure",7.5,1711,2015
13,8,Our Idiot Brian,7,1570,2015
13,9,This Little Piggy,6.7,1502,2015
13,10,Quagmire's Mom,6.6,1579,2015
13,11,Encyclopedia Griffin,6.5,1482,2015
13,12,Stewie Is Enceinte,5.7,2094,2015
13,13,Dr. C and the Women,6.5,1416,2015
13,14,#JOLO,7,1457,2015
13,15,Once Bitten,6.7,1434,2015
13,16,Roasted Guy,7.2,1524,2015
13,17,Fighting Irish,6.8,1524,2015
13,18,Take My Wife,7.3,1520,2015
14,1,Pilling Them Softly,7.1,1708,2015
14,2,Papa Has a Rollin' Son,7.1,1578,2015
14,3,"Guy, Robot",6.9,1540,2015
14,4,Peternormal Activity,7.5,1694,2015
14,5,"Peter, Chris & Brian",6.7,1438,2015
14,6,Peter's Sister,6.5,1483,2015
14,7,Hot Pocket-Dial,6.6,1442,2015
14,8,Brokeback Swanson,6.8,1439,2015
14,9,A Shot in the Dark,6.9,1540,2015
14,10,"Candy, Quahog Marshmallow",7.1,1635,2016
14,11,The Peanut Butter Kid,7.1,1445,2016
14,12,Scammed Yankees,6.8,1410,2016
14,13,An App a Day,7,1411,2016
14,14,Underage Peter,7.1,1393,2016
14,15,A Lot Going on Upstairs,7.9,1724,2016
14,16,The Heartbreak Dog,6.6,1351,2016
14,17,Take a Letter,6.9,1350,2016
14,18,The New Adventures of Old Tom,7,1335,2016
14,19,"Run, Chris, Run",6.6,1319,2016
14,20,Road to India,7.1,1518,2016
15,1,The Boys in the Band,7.1,1596,2016
15,2,Bookie of the Year,6.7,1430,2016
15,3,American Gigg-olo,7.2,1489,2016
15,4,Inside Family Guy,6.8,1590,2016
15,5,"Chris Has Got a Date, Date, Date, Date, Date",6.8,1493,2016
15,6,Hot Shots,6.8,1486,2016
15,7,High School English,7.3,1486,2016
15,8,Carter and Tricia,6.6,1341,2016
15,9,How the Griffin Stole Christmas,7.1,1371,2016
15,10,Passenger Fatty-Seven,7.3,1435,2017
15,11,Gronkowsbees,6.5,1361,2017
15,12,Peter's Def Jam,6.8,1304,2017
15,13,The Finer Strings,6.7,1258,2017
15,14,The Dating Game,7.2,1384,2017
15,15,Cop and a Half-Wit,7.1,1275,2017
15,16,Saturated Fat Guy,7.4,1459,2017
15,17,Peter's Lost Youth,6.6,1230,2017
15,18,The Peter Principal,7.2,1309,2017
15,19,Dearly Deported,6.8,1327,2017
15,20,A House Full of Peters,7.1,1367,2017
16,1,Emmy-Winning Episode,8.2,2806,2017
16,2,Foxx in the Men House,7.1,1542,2017
16,3,Nanny Goats,7.2,1575,2017
16,4,Follow the Money,7.1,1580,2017
16,5,Three Directors,7.8,2087,2017
16,6,The D in Apartment 23,8.1,2240,2017
16,7,Petey IV,6.7,1612,2017
16,8,Crimes and Meg's Demeanor,7.3,1467,2017
16,9,Don't Be a Dickens at Christmas,7,1441,2017
16,10,Boy (Dog) Meets Girl (Dog),7,1453,2018
16,11,Dog Bites Bear,7.5,1685,2018
16,12,"Send in Stewie, Please",6.3,2943,2018
16,13,V is for Mystery,6.8,1475,2018
16,14,Veteran Guy,6.7,1342,2018
16,15,The Woof of Wall Street,7.2,1372,2018
16,16,'Family Guy' Through the Years,6.9,1418,2018
16,17,Switch the Flip,8,1660,2018
16,18,HTTPete,7.5,1697,2018
16,19,The Unkindest Cut,6.6,1265,2018
16,20,"Are You There God? It's Me, Peter",6.5,1313,2018
17,1,Married with Cancer,6.5,1666,2018
17,2,Dead Dog Walking,6.8,1528,2018
17,3,Pal Stewie,6.9,1425,2018
17,4,Big Trouble in Little Quahog,7.7,1719,2018
17,5,Regarding Carter,6.5,1275,2018
17,6,Stand by Meg,6.6,1302,2018
17,7,The Griffin Winter Games,6.8,1377,2018
17,8,Con Heiress,5.7,1535,2018
17,9,Pawtucket Pete,6.6,1248,2018
17,10,Hefty Shades of Gray,6.5,1311,2019
17,11,Trump Guy,5.8,3142,2019
17,12,"Bri, Robot",6.7,1265,2019
17,13,Trans-Fat,6.1,1350,2019
17,14,Family Guy Lite,6.6,1207,2019
17,15,"No Giggity, No Doubt",6.6,1237,2019
17,16,You Can't Handle the Booth,4.3,2628,2019
17,17,Island Adventure,6.9,1288,2019
17,18,Throw It Away,6.6,1273,2019
17,19,"Girl, Internetted",6.8,1273,2019
17,20,Adam West High,6.9,1293,2019
18,1,Yacht Rocky,5.9,1651,2019
18,2,Bri-Da,5.9,1393,2019
18,3,Absolutely Babulous,6.5,1239,2019
18,4,Disney's The Reboot,7.1,1548,2019
18,5,Cat Fight,6.7,1235,2019
18,6,Peter & Lois' Wedding,6.9,1295,2019
18,7,Heart Burn,6.6,1198,2019
18,8,Shanksgiving,6.5,1173,2019
18,9,Christmas Is Coming,6.7,1303,2019
18,10,Connie's Celica,6.5,1118,2020
18,11,Short Cuts,6.6,1119,2020
18,12,Undergrounded,6.7,1104,2020
18,13,Rich Old Stewie,7.2,1273,2020
18,14,The Movement,6.6,1137,2020
18,15,Baby Stewie,7.1,1206,2020
18,16,Start Me Up,6.3,1118,2020
18,17,Coma Guy,7,1183,2020
18,18,Better Off Meg,6.6,1131,2020
18,19,Holly Bibble,6.5,1249,2020
18,20,Movin' In (Principal Shepherd's Song),6.6,1074,2020
19,1,Stewie's First Word,6.7,1437,2020
19,2,The Talented Mr. Stewie,6.4,1284,2020
19,3,Boys & Squirrels,5.9,1292,2020
19,4,CutawayLand,6.3,1298,2020
19,5,La Famiglia Guy,6.9,1352,2020
19,6,Meg's Wedding,6.4,1166,2020
19,7,Wild Wild West,7,1273,2020
19,8,Pawtucket Pat,5.9,1269,2020
19,9,The First No L,7,1192,2020
19,10,Fecal Matters,7.2,1178,2021
19,11,Boy's Best Friend,6.7,1054,2021
19,12,And Then There's Fraud,6.1,1108,2021
19,13,PeTerminator,7.8,1524,2021
19,14,The Marrying Kind,6.5,1052,2021
19,15,Customer of the Week,7.4,1315,2021
19,16,Who's Brian Now?,6.6,1006,2021
19,17,Young Parent Trap,7.1,1062,2021
19,18,Meg Goes to College,6.6,973,2021
19,19,Family Cat,7,1060,2021
19,20,Tales of Former Sports Glory,6.2,1084,2021
20,1,LASIK Instinct,6.4,1268,2021
20,2,Rock Hard,6.1,1150,2021
20,3,Must Love Dogs,6.8,1112,2021
20,4,80's Guy,6.6,1076,2021
20,5,Brief Encounter,6.5,1060,2021
20,6,Cootie & The Blowhard,6.5,1018,2021
20,7,Peterschmidt Manor,6.5,999,2021
20,8,The Birthday Bootlegger,6.4,992,2021
20,9,The Fatman Always Rings Twice,7.6,1296,2021
20,10,Christmas Crime,6.7,990,2021
20,11,Mister Act,6.3,1032,2022
20,12,The Lois Quagmire,6.8,995,2022
20,13,Lawyer Guy,6.3,963,2022
20,14,HBO-No,6.3,1025,2022
20,15,Hard Boiled Meg,7.1,1019,2022
20,16,Prescription Heroine,6.7,972,2022
20,17,All About Alana,6.8,1010,2022
20,18,"Girlfriend, Eh?",6.5,929,2022
20,19,First Blood,6.3,904,2022
20,20,Jersey Bore,6.2,861,2022
21,1,Oscars Guy,7.2,1325,2022
21,2,Bend or Blockbuster,6.9,1244,2022
21,3,A Wife-Changing Experience,6.9,1093,2022
21,4,The Munchurian Candidate,7.7,1469,2022
21,5,Unzipped Code,6.5,958,2022
21,6,Happy Holo-ween,7,1047,2022
21,7,The Stewaway,7.1,1021,2022
21,8,Get Stewie,6.3,942,2022
21,9,Carny Knowledge,6.4,889,2022
21,10,The Candidate,6.3,923,2022
21,11,Love Story Guy,6.4,888,2023
21,12,Old West,5.8,904,2023
21,13,Single White Dad,7.2,991,2023
21,14,White Meg Can't Jump,6.6,823,2023
21,15,Adoptation,6.7,829,2023
21,16,The Bird Reich,6.6,839,2023
21,17,A Bottle Episode,6.6,911,2023
21,18,Vat Man and Rob 'Em,6.2,787,2023
21,19,From Russia with Love,6.3,893,2023
21,20,Adult Education,6.5,878,2023
22,1,Fertilized Megg,6.2,1061,2023
22,2,Supermarket Pete,6.4,917,2023
22,3,A Stache from the Past,5.7,897,2023
22,4,Old World Harm,6.5,837,2023
22,5,"Baby, It's Cold Inside",6.5,809,2023
22,6,Boston Stewie,6.2,862,2023
22,7,Snap(ple) Decision,6.3,770,2023
22,8,Baking Sad,6.1,775,2023
22,9,The Return of the King (of Queens),5.9,792,2023
22,10,Cabin Pressure,6.4,689,2024
22,11,Teacher's Heavy Pet,6.4,720,2024
22,12,Take This Job and Love It,6.7,700,2024
22,13,Lifeguard Meg,6.3,675,2024
22,14,Fat Actor,6.3,678,2024
22,15,Faith No More,5.8,1000,2024
22,16,"Peter, Peter, Pumpkin Cheater",6.7,782,2024
22,17,Gift of the White Guy,6.4,594,2024
23,1,Fat Gun,6.7,922,2025
23,2,"Live, Laugh, Love",6.1,752,2025
23,3,Drunk with Power,4.8,1109,2025
23,4,Lois C.K.,6.4,704,2025
23,5,The Chicken or the Meg,6.2,715,2025
23,6,Dog Is My Co-Pilot,6.7,659,2025
23,7,Pitch Imperfect,6.4,636,2025
23,8,Hard Times at Adam West High,6.6,634,2025
23,9,The Elle Word,6.5,601,2025
23,10,A Real Who's Hulu,5.7,630,2025
23,11,China Doll,6.3,628,2025
23,12,One Foot in Front of the Mother,6.4,557,2025
23,13,The Fat Lotus,6.4,565,2025
23,14,Cool Hand Lois,5.7,613,2025
23,15,Martian Meg,6.2,552,2025
23,16,Row v. Wade,5.9,563,2025
23,17,Karenheit 451,5.8,579,2025
23,18,Twain's World,5.8,582,2025
23,19,A Little Fright Music,6.3,532,2025
23,20,Disney's Hulu's Family Guy's Hallmark Channel's Lifetime's Familiar Holiday Movie,6.3,482,2025
24,1,The Edible Arrangement,7.7,1011,2026
24,2,Pumpkin Spice Girls,6.8,614,2026
24,3,Man-Fest Destiny,6.3,580,2026
24,4,Bringing Up Brady,6.2,501,2026
24,5,Dear Francis,6.8,515,2026
24,6,Viewer DMs,6.2,524,2026
24,7,Scent of a Woman,6.5,461,2026
24,8,Play Time,6.1,468,2026
24,9,Phony Montana,6.4,490,2026
24,10,A Few More Ways to Die in the West,6.2,421,2026
24,11,Tall Stewie,6.5,451,2026
24,12,Lower G.I. Joe,6.3,379,2026
24,13,Friend's Best Man,6,376,2026
24,14,Let the Goodtimes Walk,6.9,375,2026
24,15,High School History,6.4,382,2026
