season,episode,title,rating,votes,episode_year
10,2,Fry and Leela's Big Fling,7.9,2009,2013
10,3,T.: The Terrestrial,7.3,1902,2013
10,4,Forty Percent Leadbelly,6.6,1956,2013
10,5,The Inhuman Torch,7.2,1872,2013
10,6,Saturday Morning Fun Pit,6.8,2212,2013
10,7,Calculon 2.0,7.1,1883,2013
10,8,Assie Come Home,7.1,1870,2013
10,9,Leela and the Genestalk,7.1,1845,2013
10,10,Game of Tones,8.5,2716,2013
10,11,Murder on the Planet Express,8.5,2310,2013
10,12,Stench and Stenchibility,8,2241,2013
10,13,Meanwhile,9.5,5012,2013
11,1,The Impossible Stream,7.2,3091,2023
11,2,Children of a Lesser Bog,6.8,2223,2023
11,3,How the West Was 1010001,6.7,2044,2023
11,4,Parasites Regained,6.7,1864,2023
11,5,Related to Items You've Viewed,7.5,1764,2023
11,6,I Know What You Did Next Xmas,7.4,1707,2023
11,7,Rage Against the Vaccine,6.3,1892,2023
11,8,Zapp Gets Canceled,7,1488,2023
11,9,The Prince and the Product,4.3,2346,2023
11,10,All the Way Down,8,1798,2023
12,1,The One Amigo,6.3,1371,2024
12,2,Quids Game,6.8,1321,2024
12,3,The Temp,7.2,1169,2024
12,4,Beauty and the Bug,6.4,1025,2024
12,5,One Is Silicon and the Other Gold,6.6,970,2024
12,6,Attack of the Clothes,7,1021,2024
12,7,Planet Espresso,6.9,934,2024
12,8,Cuteness Overlord,7,886,2024
12,9,The Futurama Mystery Liberry,6.1,916,2024
12,10,Otherwise,7.5,899,2024
13,1,Destroy Tall Monsters,6.9,808,2025
13,2,The World is Hot Enough,6.8,827,2025
13,3,Fifty Shades of Green,6.7,723,2025
13,4,The Numberland Gap,7.3,760,2025
13,5,Scared Screenless,6.7,667,2025
13,6,Wicked Human,7.1,670,2025
13,7,Murderoni,7,654,2025
13,8,Crab Splatter,7.4,633,2025
13,9,The Trouble with Truffles,7.2,628,2025
13,10,The White Hole,8.1,712,2025
14,1,Beef,6.8,391,2026
14,2,Catfish Hunter,6.9,346,2026
14,3,Our Flag Means Medical Coverage,7.3,295,2026
14,4,Lords of the Ring,7.5,250,2026
14,5,The Charm Offensive,6.9,199,2026
