season,episode,title,rating,votes,episode_year
12,11,Pandemic 2: The Startling,7.8,3239,2008
12,12,About Last Night...,7.6,3230,2008
12,13,Elementary School Musical,7.6,3261,2008
12,14,The Ungroundable,7.7,3229,2008
13,1,The Ring,8.1,3866,2009
13,2,The Coon,8.4,4031,2009
13,3,Margaritaville,8.5,4063,2009
13,4,"Eat, Pray, Queef",6.5,3554,2009
13,5,Fishsticks,8.8,5080,2009
13,6,Pinewood Derby,7.8,3331,2009
13,7,Fatbeard,8.2,3573,2009
13,8,Dead Celebrities,7.7,3288,2009
13,9,Butters' Bottom Bitch,8.9,4643,2009
13,10,W.T.F.,8.3,3513,2009
13,11,Whale Whores,8.1,3413,2009
13,12,The F Word,8.1,3495,2009
13,13,Dances with Smurfs,8.1,3336,2009
13,14,Pee,7.7,3309,2009
14,1,Sexual Healing,7.5,3306,2010
14,2,The Tale of Scrotie McBoogerballs,8,3544,2010
14,3,Medicinal Fried Chicken,8.8,4507,2010
14,4,You Have 0 Friends,8.7,4281,2010
14,5,200,8.8,3590,2010
14,6,201,8.8,3303,2010
14,7,Crippled Summer,6.8,3369,2010
14,8,Poor and Stupid,7.5,3170,2010
14,9,It's a Jersey Thing,7.8,3406,2010
14,10,Insheeption,8.1,3289,2010
14,11,Coon 2: Hindsight,8.1,3191,2010
14,12,Mysterion Rises,8.3,3268,2010
14,13,Coon vs. Coon and Friends,8.3,3172,2010
14,14,Crème Fraîche,8.2,3480,2010
15,1,HUMANCENTiPAD,7.7,4127,2011
15,2,Funnybot,6.4,3287,2011
15,3,Royal Pudding,6.7,3197,2011
15,4,T.M.I.,8.1,3363,2011
15,5,Crack Baby Athletic Association,7.5,3169,2011
15,6,City Sushi,8.1,3509,2011
15,7,You're Getting Old,8.6,4361,2011
15,8,Ass Burgers,8.1,3587,2011
15,9,The Last of the Meheecans,8.1,3244,2011
15,10,Bass to Mouth,7.5,2949,2011
15,11,Broadway Bro Down,7.8,2994,2011
15,12,1%,7.8,2958,2011
15,13,A History Channel Thanksgiving,7.2,2781,2011
15,14,The Poor Kid,7.9,2962,2011
16,1,Reverse Cowgirl,7.7,3402,2012
16,2,Cash for Gold,7.9,3377,2012
16,3,Faith Hilling,7.1,3084,2012
16,4,Jewpacabra,6.7,2952,2012
16,5,Butterballs,7.6,3152,2012
16,6,I Should Have Never Gone Ziplining,7.1,3774,2012
16,7,Cartman Finds Love,8,3254,2012
16,8,Sarcastaball,7.5,3052,2012
16,9,Raising the Bar,8.1,3194,2012
16,10,Insecurity,8.3,3247,2012
16,11,Going Native,6.7,2816,2012
16,12,A Nightmare on FaceTime,8.3,3292,2012
16,13,A Scause for Applause,7.1,2549,2012
16,14,Obama Wins!,7.4,2670,2012
17,1,"Let Go, Let Gov",7.4,3010,2013
17,2,Informative Murder Porn,8.1,3334,2013
17,3,World War Zimmerman,7.7,3274,2013
17,4,Goth Kids 3: Dawn of the Posers,6.8,3040,2013
17,5,Taming Strange,7,2792,2013
17,6,Ginger Cow,7.7,2959,2013
17,7,Black Friday,8.9,4673,2013
17,8,A Song of Ass and Fire,8.8,4094,2013
17,9,Titties and Dragons,8.8,3881,2013
17,10,The Hobbit,8.4,3607,2013
18,1,Go Fund Yourself,7.7,3415,2014
18,2,Gluten Free Ebola,7.7,3090,2014
18,3,The Cissy,8.5,3884,2014
18,4,Handicar,7.3,3005,2014
18,5,The Magic Bush,7.9,2992,2014
18,6,Freemium Isn't Free,8.1,3140,2014
18,7,Grounded Vindaloop,9.1,5610,2014
18,8,Cock Magic,8.3,3442,2014
18,9,Rehash,7.4,2762,2014
18,10,#HappyHolograms,6.8,2881,2014
19,1,Stunning and Brave,7.6,3764,2015
19,2,Where My Country Gone?,8.1,3475,2015
19,3,The City Part of Town,7.6,3223,2015
19,4,You're Not Yelping,8,3345,2015
19,5,Safe Space,8.3,3644,2015
19,6,Tweek x Craig,8.1,3956,2015
19,7,Naughty Ninjas,8.2,3061,2015
19,8,Sponsored Content,8.7,3784,2015
19,9,Truth and Advertising,8,2771,2015
19,10,PC Principal Final Justice,7.8,2759,2015
20,1,Member Berries,7.8,3289,2016
20,2,Skank Hunt,8.1,2950,2016
20,3,The Damned,8,2779,2016
20,4,Wieners Out,7.8,2675,2016
20,5,Douche and a Danish,7.3,2567,2016
20,6,Fort Collins,7.3,2503,2016
20,7,"Oh, Jeez",7.1,2513,2016
20,8,Members Only,7.3,2464,2016
20,9,Not Funny,7.3,2360,2016
20,10,The End of Serialization as We Know It,7.1,2555,2016
21,1,White People Renovating Houses,6.8,3471,2017
21,2,Put It Down,8,3720,2017
21,3,Holiday Special,7.6,2814,2017
21,4,Franchise Prequel,7.4,2737,2017
21,5,Hummels & Heroin,7.3,2747,2017
21,6,Sons A Witches,7.3,2633,2017
21,7,Doubling Down,7.5,2585,2017
21,8,Moss Piglets,7,2333,2017
21,9,Super Hard PCness,7.7,2483,2017
21,10,Splatty Tomato,7.2,2601,2017
22,1,Dead Kids,8.1,3655,2018
22,2,A Boy and a Priest,7.6,2935,2018
22,3,The Problem with a Poo,6.4,2739,2018
22,4,Tegridy Farms,7.8,2836,2018
22,5,The Scoots,8,2750,2018
22,6,Time to Get Cereal,7.7,2691,2018
22,7,Nobody Got Cereal?,7.7,2532,2018
22,8,Buddha Box,7.3,2471,2018
22,9,Unfulfilled,7.6,2320,2018
22,10,Bike Parade,7.6,2276,2018
23,1,Mexican Joker,7.4,3297,2019
23,2,Band in China,8.5,4142,2019
23,3,Shots!!!,7.4,2757,2019
23,4,Let Them Eat Goo,7.9,2724,2019
23,5,Tegridy Farms Halloween Special,7.1,2518,2019
23,6,Season Finale,7.1,2479,2019
23,7,Board Girls,8.1,3103,2019
23,8,Turd Burglars,7.5,2543,2019
23,9,Basic Cable,7.7,2393,2019
23,10,Christmas Snow,7.6,2404,2019
24,1,The Pandemic Special,8.3,6289,2020
24,2,South ParQ Vaccination Special,7.5,4427,2021
25,1,Pajama Day,7.2,3030,2022
25,2,The Big Fix,8,3010,2022
25,3,City People,7.3,2590,2022
25,4,Back to the Cold War,6.6,2515,2022
25,5,"Help, My Teenager Hates Me!",7.6,2623,2022
25,6,Credigree Weed St. Patrick's Day Special,7.1,2226,2022
26,1,Cupid Ye,7.3,3361,2023
26,2,The Worldwide Privacy Tour,8.3,4668,2023
26,3,Japanese Toilet,7.7,2930,2023
26,4,Deep Learning,8.3,3169,2023
26,5,DikinBaus Hot Dogs,7.8,2567,2023
26,6,Spring Break,6.6,2468,2023
27,1,Sermon on the 'Mount,9.3,14606,2025
27,2,Got a Nut,8.3,5875,2025
27,3,Sickofancy,7.4,3824,2025
27,4,Wok Is Dead,7.6,3460,2025
27,5,Conflict of Interest,7.5,3202,2025
28,1,Twisted Christian,6.7,3215,2025
28,2,The Woman in the Hat,7,2496,2025
28,3,Sora Not Sorry,7.2,2213,2025
28,4,Turkey Trot,7.2,1884,2025
28,5,The Crap Out,6.7,1793,2025
