season,episode,title,rating,votes,episode_year
6,5,The Beast with a Billion Backs: Part 1,7.3,917,2008
6,6,The Beast with a Billion Backs: Part 2,7.3,904,2008
6,7,The Beast with a Billion Backs: Part 3,7.3,904,2008
6,8,The Beast with a Billion Backs: Part 4,7.2,912,2008
6,9,Bender's Game: Part 1,7.3,869,2009
6,10,Bender's Game: Part 2,7.3,862,2009
6,11,Bender's Game: Part 3,7.3,860,2009
6,12,Bender's Game: Part 4,7.4,866,2009
6,13,Into the Wild Green Yonder: Part 1,7.4,856,2009
6,14,Into the Wild Green Yonder: Part 2,7.2,846,2009
6,15,Into the Wild Green Yonder: Part 3,7.3,835,2009
6,16,Into the Wild Green Yonder: Part 4,7.4,865,2009
7,1,Rebirth,7.8,2844,2010
7,2,In-A-Gadda-Da-Leela,7.1,2567,2010
7,3,Attack of the Killer App,7.6,2604,2010
7,4,Proposition Infinity,7.2,2414,2010
7,5,The Duh-Vinci Code,7.3,2401,2010
7,6,Lethal Inspection,8.5,2957,2010
7,7,The Late Philip J. Fry,9.3,4579,2010
7,8,That Darn Katz!,7.2,2264,2010
7,9,A Clockwork Origin,7.9,2385,2010
7,10,The Prisoner of Benda,8.3,2475,2010
7,11,Lrrreconcilable Ndndifferences,7.2,2140,2010
7,12,The Mutants Are Revolting,7.5,2111,2010
7,13,The Futurama Holiday Spectacular,6.4,2196,2010
8,1,Neutopia,7.4,2271,2011
8,2,Benderama,7.6,2214,2011
8,3,Ghost in the Machines,7.5,2067,2011
8,4,Law and Oracle,8.1,2218,2011
8,5,The Silence of the Clamps,7.5,2051,2011
8,6,Yo Leela Leela,6.8,2065,2011
8,7,All the Presidents' Heads,7.3,2017,2011
8,8,Möbius Dick,7.3,2029,2011
8,9,Fry Am the Egg Man,7.2,1944,2011
8,10,The Tip of the Zoidberg,7.7,2074,2011
8,11,Cold Warriors,7.8,2073,2011
8,12,Overclockwise,8,2133,2011
8,13,Reincarnation,7.9,2302,2011
9,1,The Bots and the Bees,7.7,2264,2012
9,2,A Farewell to Arms,7.6,2028,2012
9,3,Decision 3012,7.5,2067,2012
9,4,The Thief of Baghead,7.2,1960,2012
9,5,Zapp Dingbat,7,1911,2012
9,6,The Butterjunk Effect,6.9,1963,2012
9,7,The Six Million Dollar Mon,7.2,1955,2012
9,8,Fun on a Bun,7.6,2007,2012
9,9,Free Will Hunting,7.3,1903,2012
9,10,Near-Death Wish,7.6,1980,2012
9,11,Viva Mars Vegas,7.5,1874,2012
9,12,31st Century Fox,7.1,1887,2012
9,13,Naturama,7.2,2110,2012
10,1,2-D Blacktop,7.2,1989,2013
10,2,Fry and Leela's Big Fling,7.9,2019,2013
10,3,T.: The Terrestrial,7.3,1911,2013
10,4,Forty Percent Leadbelly,6.6,1964,2013
10,5,The Inhuman Torch,7.2,1881,2013
10,6,Saturday Morning Fun Pit,6.8,2220,2013
10,7,Calculon 2.0,7.1,1889,2013
10,8,Assie Come Home,7.1,1877,2013
10,9,Leela and the Genestalk,7.1,1853,2013
10,10,Game of Tones,8.5,2729,2013
10,11,Murder on the Planet Express,8.5,2321,2013
10,12,Stench and Stenchibility,8,2250,2013
10,13,Meanwhile,9.5,5029,2013
11,1,The Impossible Stream,7.2,3100,2023
11,2,Children of a Lesser Bog,6.8,2230,2023
11,3,How the West Was 1010001,6.7,2050,2023
11,4,Parasites Regained,6.7,1871,2023
11,5,Related to Items You've Viewed,7.5,1771,2023
11,6,I Know What You Did Next Xmas,7.4,1714,2023
11,7,Rage Against the Vaccine,6.3,1898,2023
11,8,Zapp Gets Canceled,7,1496,2023
11,9,The Prince and the Product,4.3,2358,2023
11,10,All the Way Down,8,1806,2023
12,1,The One Amigo,6.3,1381,2024
12,2,Quids Game,6.8,1332,2024
12,3,The Temp,7.2,1176,2024
12,4,Beauty and the Bug,6.4,1038,2024
12,5,One Is Silicon and the Other Gold,6.6,981,2024
12,6,Attack of the Clothes,7,1034,2024
12,7,Planet Espresso,6.9,946,2024
12,8,Cuteness Overlord,7,896,2024
12,9,The Futurama Mystery Liberry,6.1,928,2024
12,10,Otherwise,7.4,914,2024
13,1,Destroy Tall Monsters,6.9,824,2025
13,2,The World is Hot Enough,6.8,844,2025
13,3,Fifty Shades of Green,6.7,739,2025
13,4,The Numberland Gap,7.3,776,2025
13,5,Scared Screenless,6.7,679,2025
13,6,Wicked Human,7.1,684,2025
13,7,Murderoni,7,669,2025
13,8,Crab Splatter,7.4,648,2025
13,9,The Trouble with Truffles,7.2,642,2025
13,10,The White Hole,8.1,743,2025
14,1,Beef,6.7,476,2026
14,2,Catfish Hunter,6.9,422,2026
14,3,Our Flag Means Medical Coverage,7.2,373,2026
14,4,Lords of the Ring,7.5,345,2026
14,5,The Charm Offensive,6.7,325,2026
14,6,Late Bloomers,6.8,301,2026
14,7,Lord Nibbler in the Nothingverse,7,244,2026
14,8,Oceans Three,5.1,267,2026
